order_id,line_number,sku,product_name,quantity,unit_price,line_amount
2544,1,AC-1000,Trail Blazer,2,18.16,36.32
2545,1,BK-1000,Bike Mount,3,96.92,290.76
2546,1,FL-1000,Bike Mount,4,22.99,91.96
2547,1,BK-1000,Pocket Beam,3,20.11,60.33
2548,1,AC-2000,Bike Mount,3,30.49,91.47
2549,1,CL-1000,Trail Blazer,3,57.99,173.97
2550,1,HL-1000,Battery Pack,1,88.64,88.64
2551,1,BK-1000,Pocket Beam,4,74.48,297.92
2552,1,HB-1000,Headlamp Pro,4,47.62,190.48
2553,1,HB-1000,Headlamp Pro,2,60.85,121.7
2554,1,FL-2000,USB-C Charger,2,93.94,187.88
2555,1,FL-1000,Pocket Beam,1,72.33,72.33
2556,1,FL-1000,Headlamp Pro,4,20.59,82.36
2557,1,FL-2000,Headlamp Pro,1,41.31,41.31
2558,1,HB-1000,Headlamp Pro,2,52.11,104.22
2559,1,FL-1000,Headlamp Pro,4,25.83,103.32
2560,1,HB-1000,Bike Mount,4,27.48,109.92
2561,1,FL-1000,USB-C Charger,3,71.01,213.03
2562,1,AC-1000,Pocket Beam,2,8.61,17.22
2563,1,HL-1000,Headlamp Pro,4,42.53,170.12
2564,1,FL-1000,Trail Blazer,2,25.68,51.36
2565,1,AC-2000,Bike Mount,1,80.6,80.6
2566,1,BK-1000,Trail Blazer,2,85.13,170.26
2567,1,BK-1000,Headlamp Pro,1,24.48,24.48
2568,1,HB-1000,USB-C Charger,2,19.58,39.16
2569,1,HL-1000,Headlamp Pro,2,93.88,187.76
2570,1,AC-2000,Battery Pack,4,21.65,86.6
2571,1,AC-2000,Bike Mount,4,93.16,372.64
2572,1,FL-1000,Camp Lantern,4,49.46,197.84
2573,1,HB-1000,Bike Mount,1,73.31,73.31
2574,1,BK-1000,Camp Lantern,2,24.36,48.72
2575,1,CL-1000,Headlamp Lite,3,78.19,234.57
2576,1,HB-1000,Headlamp Pro,1,29.67,29.67
2577,1,HB-1000,Bike Mount,4,6.13,24.52
2578,1,CL-1000,USB-C Charger,1,50.3,50.3
2579,1,FL-1000,Trail Blazer,3,57.87,173.61
2580,1,HB-1000,Pocket Beam,4,69.18,276.72
2581,1,FL-1000,USB-C Charger,1,96.64,96.64
2582,1,HL-1000,Trail Blazer,3,86.21,258.63
2583,1,FL-2000,Headlamp Lite,1,42.26,42.26
2584,1,AC-2000,Battery Pack,2,27.78,55.56
2585,1,HL-1000,Headlamp Lite,1,18.85,18.85
2586,1,HB-1000,Trail Blazer,3,98.43,295.29
2587,1,HL-1000,Bike Mount,3,19.42,58.26
2588,1,HL-1000,Bike Mount,3,75.06,225.18
2589,1,FL-1000,USB-C Charger,2,82.05,164.1
2590,1,FL-2000,Headlamp Pro,2,39.9,79.8
2591,1,FL-1000,Pocket Beam,3,29.36,88.08
2592,1,CL-1000,Headlamp Pro,2,76.84,153.68
2593,1,BK-1000,Battery Pack,4,24.57,98.28
2594,1,FL-2000,Headlamp Lite,3,16.03,48.09
2595,1,HB-1000,Pocket Beam,3,72.49,217.47
2596,1,AC-2000,Headlamp Pro,1,6.29,6.29
2597,1,CL-1000,Camp Lantern,4,61.77,247.08
2598,1,HL-1000,Bike Mount,3,48.35,145.05
2599,1,AC-1000,Headlamp Lite,4,28.22,112.88
2600,1,HB-1000,USB-C Charger,1,40.82,40.82
2601,1,BK-1000,Headlamp Lite,3,26.89,80.67
2602,1,CL-1000,Battery Pack,2,37.43,74.86
2603,1,AC-2000,Headlamp Pro,4,77.84,311.36
2604,1,AC-2000,Trail Blazer,4,15.13,60.52
2605,1,AC-2000,Trail Blazer,3,76.0,228.0
2606,1,HL-1000,USB-C Charger,4,32.15,128.6
2607,1,FL-1000,Headlamp Lite,4,59.17,236.68
2608,1,AC-2000,USB-C Charger,4,92.14,368.56
2609,1,FL-2000,Trail Blazer,1,71.99,71.99
2610,1,BK-1000,Bike Mount,2,69.08,138.16
2611,1,FL-1000,Headlamp Pro,2,20.48,40.96
2612,1,HB-1000,Headlamp Lite,4,15.2,60.8
2613,1,HL-1000,Trail Blazer,4,40.87,163.48
2614,1,CL-1000,Pocket Beam,4,41.76,167.04
2615,1,HL-1000,Headlamp Lite,3,81.68,245.04
2616,1,AC-1000,Battery Pack,4,69.56,278.24
2617,1,FL-1000,Bike Mount,3,69.24,207.72
2618,1,HL-1000,Pocket Beam,2,51.67,103.34
2619,1,FL-2000,Bike Mount,1,91.4,91.4
2620,1,CL-1000,Trail Blazer,4,86.07,344.28
2621,1,AC-1000,Camp Lantern,4,58.29,233.16
2622,1,HB-1000,Headlamp Pro,1,73.27,73.27
2623,1,CL-1000,Battery Pack,4,74.69,298.76
2624,1,FL-1000,USB-C Charger,3,75.97,227.91
2625,1,HB-1000,USB-C Charger,1,68.48,68.48
2626,1,BK-1000,Camp Lantern,3,63.23,189.69
2627,1,FL-1000,Trail Blazer,3,36.41,109.23
2628,1,FL-1000,Headlamp Lite,3,49.43,148.29
2629,1,FL-2000,Pocket Beam,1,70.18,70.18
2630,1,BK-1000,Bike Mount,2,31.85,63.7
2631,1,FL-2000,Bike Mount,2,56.39,112.78
2632,1,HB-1000,Headlamp Lite,3,35.54,106.62
2633,1,FL-1000,Pocket Beam,2,61.95,123.9
2634,1,HB-1000,Headlamp Lite,2,71.51,143.02
2635,1,AC-1000,Camp Lantern,2,43.0,86.0
2636,1,FL-1000,Pocket Beam,1,33.95,33.95
2637,1,AC-2000,Headlamp Lite,4,75.84,303.36
2638,1,AC-2000,Pocket Beam,3,88.04,264.12
2639,1,HB-1000,Battery Pack,3,52.99,158.97
2640,1,AC-1000,Pocket Beam,1,25.85,25.85
2641,1,CL-1000,Pocket Beam,1,99.1,99.1
2642,1,HL-1000,Pocket Beam,1,6.7,6.7
2643,1,HB-1000,Headlamp Lite,3,43.62,130.86
2644,1,CL-1000,Headlamp Lite,4,6.64,26.56
2645,1,FL-2000,Pocket Beam,3,93.52,280.56
2646,1,HB-1000,Camp Lantern,2,32.3,64.6
2647,1,HB-1000,Trail Blazer,3,10.95,32.85
2648,1,HB-1000,USB-C Charger,4,24.01,96.04
2649,1,HB-1000,USB-C Charger,2,34.3,68.6
2650,1,FL-2000,Pocket Beam,4,71.97,287.88
2651,1,FL-2000,Trail Blazer,3,87.73,263.19
2652,1,FL-1000,Trail Blazer,4,54.37,217.48
2653,1,HB-1000,Pocket Beam,3,80.55,241.65
2654,1,CL-1000,Bike Mount,3,82.58,247.74
2655,1,AC-2000,Bike Mount,4,75.19,300.76
2656,1,HL-1000,Trail Blazer,1,82.88,82.88
2657,1,AC-2000,Headlamp Pro,1,79.95,79.95
2658,1,FL-2000,Headlamp Lite,2,38.24,76.48
2659,1,FL-1000,Trail Blazer,1,98.48,98.48
2660,1,BK-1000,Battery Pack,4,98.28,393.12
2661,1,FL-2000,Battery Pack,4,14.66,58.64
2662,1,FL-2000,Trail Blazer,1,52.93,52.93
2663,1,HB-1000,Bike Mount,3,6.02,18.06
2664,1,FL-2000,Headlamp Pro,2,57.77,115.54
2665,1,HL-1000,Battery Pack,3,83.03,249.09
2666,1,HB-1000,Camp Lantern,2,47.59,95.18
2667,1,AC-2000,Pocket Beam,2,91.56,183.12
2668,1,HL-1000,USB-C Charger,2,99.1,198.2
2669,1,HB-1000,Bike Mount,2,81.33,162.66
2670,1,AC-1000,Pocket Beam,4,86.02,344.08
2671,1,AC-1000,Headlamp Lite,1,36.09,36.09
2672,1,AC-1000,Bike Mount,2,74.54,149.08
2673,1,CL-1000,USB-C Charger,3,87.83,263.49
2674,1,BK-1000,Pocket Beam,4,30.12,120.48
2675,1,HB-1000,Headlamp Pro,3,15.81,47.43
2676,1,CL-1000,Bike Mount,2,18.35,36.7
2677,1,CL-1000,Trail Blazer,4,44.44,177.76
2678,1,BK-1000,Bike Mount,1,94.71,94.71
2679,1,HL-1000,Camp Lantern,4,29.87,119.48
2680,1,AC-1000,Camp Lantern,4,40.24,160.96
2681,1,FL-1000,Pocket Beam,4,85.81,343.24
2682,1,FL-1000,Headlamp Pro,2,77.41,154.82
2683,1,HL-1000,Trail Blazer,3,44.77,134.31
2684,1,FL-1000,Headlamp Lite,1,42.25,42.25
2685,1,HL-1000,Headlamp Lite,4,74.07,296.28
2686,1,BK-1000,Camp Lantern,2,73.13,146.26
2687,1,AC-2000,Pocket Beam,1,97.95,97.95
2688,1,FL-1000,Trail Blazer,3,77.49,232.47
2689,1,FL-2000,Trail Blazer,4,55.74,222.96
2690,1,FL-2000,USB-C Charger,3,88.37,265.11
2691,1,HB-1000,USB-C Charger,4,76.07,304.28
2692,1,FL-1000,Trail Blazer,3,49.19,147.57
2693,1,BK-1000,Battery Pack,2,23.92,47.84
2694,1,CL-1000,Pocket Beam,4,16.71,66.84
2695,1,HL-1000,Battery Pack,2,87.76,175.52
2696,1,HB-1000,Trail Blazer,1,73.32,73.32
2697,1,FL-2000,Camp Lantern,1,48.11,48.11
2698,1,FL-1000,Bike Mount,3,36.31,108.93
2699,1,AC-2000,Headlamp Pro,1,83.88,83.88
2700,1,HL-1000,Battery Pack,1,45.15,45.15
2701,1,AC-2000,Headlamp Lite,3,29.34,88.02
2702,1,HB-1000,Trail Blazer,2,80.74,161.48
2703,1,CL-1000,Battery Pack,1,29.56,29.56
2704,1,AC-2000,Bike Mount,1,91.93,91.93
2705,1,FL-2000,Trail Blazer,1,91.6,91.6
2706,1,FL-2000,Camp Lantern,3,80.98,242.94
2707,1,HL-1000,Headlamp Lite,1,99.35,99.35
2708,1,FL-1000,Pocket Beam,1,72.44,72.44
2709,1,FL-2000,Camp Lantern,1,38.74,38.74
2710,1,AC-2000,Camp Lantern,4,9.33,37.32
2711,1,BK-1000,Battery Pack,2,14.82,29.64
2712,1,FL-2000,Headlamp Lite,3,51.63,154.89
2713,1,HB-1000,Bike Mount,3,75.66,226.98
2714,1,BK-1000,USB-C Charger,4,87.13,348.52
2715,1,BK-1000,Battery Pack,1,6.25,6.25
2716,1,AC-2000,Pocket Beam,2,12.79,25.58
2717,1,AC-2000,Trail Blazer,2,25.16,50.32
2718,1,AC-2000,Battery Pack,1,31.94,31.94
2719,1,CL-1000,USB-C Charger,4,30.09,120.36
2720,1,BK-1000,Camp Lantern,3,28.15,84.45
2721,1,HB-1000,Bike Mount,4,41.24,164.96
2722,1,BK-1000,Headlamp Pro,2,39.93,79.86
2723,1,FL-1000,Camp Lantern,3,83.32,249.96
2724,1,FL-1000,USB-C Charger,1,6.53,6.53
2725,1,HL-1000,USB-C Charger,2,56.54,113.08
2726,1,HB-1000,Pocket Beam,3,43.61,130.83
2727,1,AC-1000,Headlamp Pro,3,5.99,17.97
2728,1,HL-1000,Trail Blazer,4,46.99,187.96
2729,1,AC-1000,Trail Blazer,1,16.32,16.32
2730,1,FL-2000,Bike Mount,1,78.29,78.29
2731,1,FL-2000,Pocket Beam,3,46.39,139.17
2732,1,AC-2000,Trail Blazer,4,28.5,114.0
2733,1,HB-1000,Pocket Beam,3,64.23,192.69
2734,1,FL-2000,Headlamp Lite,1,14.02,14.02
2735,1,HL-1000,USB-C Charger,2,32.95,65.9
2736,1,FL-1000,Camp Lantern,3,36.4,109.2
2737,1,AC-2000,Bike Mount,4,59.0,236.0
2738,1,HL-1000,Camp Lantern,1,23.13,23.13
2739,1,BK-1000,Trail Blazer,2,8.14,16.28
2740,1,CL-1000,Camp Lantern,1,5.03,5.03
2741,1,AC-2000,Trail Blazer,2,80.16,160.32
2742,1,FL-1000,Headlamp Lite,4,69.12,276.48
2743,1,FL-1000,Trail Blazer,1,57.34,57.34
2744,1,BK-1000,Bike Mount,2,10.51,21.02
2745,1,HB-1000,Pocket Beam,1,99.05,99.05
2746,1,FL-1000,Pocket Beam,2,51.11,102.22
2747,1,BK-1000,Battery Pack,4,40.69,162.76
2748,1,HB-1000,Camp Lantern,1,95.73,95.73
2749,1,CL-1000,USB-C Charger,3,34.35,103.05
2750,1,CL-1000,Headlamp Pro,3,26.68,80.04
2751,1,FL-1000,Pocket Beam,3,55.03,165.09
2752,1,HL-1000,Headlamp Lite,2,94.4,188.8
2753,1,BK-1000,Headlamp Lite,1,55.2,55.2
2754,1,AC-2000,Pocket Beam,3,93.93,281.79
2755,1,AC-2000,Headlamp Lite,1,87.98,87.98
2756,1,AC-1000,Battery Pack,2,36.63,73.26
2757,1,HL-1000,Bike Mount,3,36.8,110.4
2758,1,BK-1000,USB-C Charger,3,19.95,59.85
2759,1,HL-1000,Bike Mount,3,85.76,257.28
2760,1,HL-1000,Trail Blazer,1,82.16,82.16
2761,1,HL-1000,Battery Pack,4,12.26,49.04
2762,1,CL-1000,Bike Mount,2,12.78,25.56
2763,1,HB-1000,Battery Pack,1,24.95,24.95
2764,1,HB-1000,Battery Pack,1,66.75,66.75
2765,1,CL-1000,Camp Lantern,4,80.7,322.8
2766,1,AC-2000,Camp Lantern,3,11.02,33.06
2767,1,HB-1000,Battery Pack,2,23.18,46.36
2768,1,FL-2000,USB-C Charger,3,76.53,229.59
2769,1,BK-1000,Battery Pack,2,31.08,62.16
2770,1,FL-2000,Headlamp Lite,4,48.46,193.84
2771,1,AC-2000,Bike Mount,3,91.85,275.55
2772,1,FL-2000,USB-C Charger,2,31.65,63.3
2773,1,FL-1000,Bike Mount,3,73.29,219.87
2774,1,FL-2000,Battery Pack,1,40.36,40.36
2775,1,FL-1000,Pocket Beam,1,96.23,96.23
2776,1,CL-1000,Trail Blazer,4,84.42,337.68
2777,1,FL-1000,Pocket Beam,3,6.09,18.27
2778,1,FL-1000,Pocket Beam,3,42.23,126.69
2779,1,BK-1000,Headlamp Lite,3,40.7,122.1
2780,1,BK-1000,Trail Blazer,4,33.2,132.8
2781,1,AC-1000,Battery Pack,2,22.33,44.66
2782,1,FL-1000,Headlamp Lite,2,68.1,136.2
2783,1,HB-1000,Trail Blazer,1,81.96,81.96
2784,1,AC-2000,Headlamp Pro,4,33.68,134.72
2785,1,AC-2000,Camp Lantern,1,8.49,8.49
2786,1,FL-1000,Headlamp Lite,2,87.21,174.42
2787,1,BK-1000,Battery Pack,1,88.17,88.17
2788,1,FL-2000,Trail Blazer,4,82.1,328.4
2789,1,FL-1000,Pocket Beam,4,10.16,40.64
2790,1,AC-2000,Headlamp Pro,3,60.52,181.56
2791,1,AC-2000,Headlamp Pro,4,74.82,299.28
2792,1,BK-1000,Camp Lantern,1,47.3,47.3
2793,1,FL-1000,Headlamp Lite,4,14.88,59.52
2794,1,AC-2000,Camp Lantern,2,26.09,52.18
2795,1,AC-2000,Trail Blazer,1,53.45,53.45
2796,1,AC-1000,Headlamp Lite,4,65.07,260.28
2797,1,BK-1000,Headlamp Pro,1,93.22,93.22
2798,1,BK-1000,Battery Pack,1,60.65,60.65
2799,1,FL-2000,USB-C Charger,3,16.02,48.06
2800,1,CL-1000,Headlamp Lite,1,92.34,92.34
2801,1,FL-1000,Trail Blazer,3,53.25,159.75
2802,1,HB-1000,Headlamp Pro,2,59.95,119.9
2803,1,AC-2000,Bike Mount,3,18.85,56.55
2804,1,FL-2000,Headlamp Lite,4,21.32,85.28
2805,1,HB-1000,Bike Mount,4,63.2,252.8
2806,1,AC-2000,Headlamp Pro,4,7.09,28.36
2807,1,AC-2000,USB-C Charger,1,91.02,91.02
2808,1,HL-1000,Camp Lantern,2,8.03,16.06
2809,1,FL-2000,Camp Lantern,3,43.46,130.38
2810,1,BK-1000,Trail Blazer,4,24.28,97.12
2811,1,CL-1000,Bike Mount,4,44.72,178.88
2812,1,BK-1000,Trail Blazer,2,55.25,110.5
2813,1,FL-1000,Camp Lantern,2,79.62,159.24
2814,1,AC-1000,USB-C Charger,3,66.17,198.51
2815,1,FL-1000,Bike Mount,3,86.7,260.1
2816,1,AC-2000,Camp Lantern,2,92.31,184.62
2817,1,CL-1000,Battery Pack,3,80.64,241.92
2818,1,HB-1000,USB-C Charger,1,37.07,37.07
2819,1,CL-1000,Battery Pack,4,11.84,47.36
2820,1,AC-2000,Battery Pack,4,90.02,360.08
2821,1,FL-2000,Headlamp Pro,1,99.68,99.68
2822,1,FL-2000,Battery Pack,2,11.69,23.38
2823,1,CL-1000,Headlamp Lite,2,28.6,57.2
2824,1,FL-2000,USB-C Charger,2,12.7,25.4
2825,1,AC-2000,Trail Blazer,3,65.54,196.62
2826,1,BK-1000,Bike Mount,4,74.64,298.56
2827,1,HB-1000,Headlamp Pro,3,88.97,266.91
2828,1,FL-1000,Headlamp Pro,1,84.35,84.35
2829,1,HB-1000,Headlamp Pro,2,71.18,142.36
2830,1,BK-1000,Battery Pack,1,30.74,30.74
2831,1,FL-2000,Battery Pack,1,56.86,56.86
2832,1,FL-1000,Trail Blazer,3,11.03,33.09
2833,1,AC-1000,Battery Pack,1,92.9,92.9
2834,1,CL-1000,Camp Lantern,1,18.96,18.96
2835,1,AC-1000,Trail Blazer,1,10.52,10.52
2836,1,AC-1000,Trail Blazer,1,74.4,74.4
2837,1,CL-1000,Battery Pack,4,44.16,176.64
2838,1,AC-2000,Headlamp Lite,1,59.71,59.71
2839,1,FL-2000,Pocket Beam,3,9.41,28.23
2840,1,HB-1000,Battery Pack,3,37.48,112.44
2841,1,HL-1000,Bike Mount,4,71.1,284.4
2842,1,AC-2000,Camp Lantern,4,78.35,313.4
2843,1,HL-1000,Camp Lantern,2,51.08,102.16
2844,1,AC-1000,USB-C Charger,2,32.33,64.66
2845,1,FL-1000,Camp Lantern,4,50.25,201.0
2846,1,BK-1000,Trail Blazer,3,64.5,193.5
2847,1,AC-2000,Headlamp Lite,2,61.55,123.1
2848,1,FL-1000,Bike Mount,1,10.94,10.94
2849,1,AC-2000,Battery Pack,1,66.15,66.15
2850,1,AC-1000,Camp Lantern,4,37.6,150.4
2851,1,BK-1000,Battery Pack,1,59.11,59.11
2852,1,HL-1000,Trail Blazer,1,55.86,55.86
2853,1,FL-2000,Camp Lantern,2,7.05,14.1
2854,1,AC-2000,Pocket Beam,1,21.21,21.21
2855,1,CL-1000,Bike Mount,1,83.24,83.24
2856,1,HL-1000,Trail Blazer,2,55.67,111.34
2857,1,BK-1000,Pocket Beam,2,62.49,124.98
2858,1,FL-2000,Battery Pack,2,38.0,76.0
2859,1,HL-1000,Trail Blazer,1,11.59,11.59
2860,1,HL-1000,Bike Mount,1,33.81,33.81
2861,1,HL-1000,USB-C Charger,4,17.14,68.56
2862,1,AC-1000,Pocket Beam,4,19.75,79.0
2863,1,FL-2000,USB-C Charger,3,54.19,162.57
2864,1,FL-1000,Bike Mount,4,49.02,196.08
2865,1,AC-1000,Bike Mount,4,51.79,207.16
2866,1,BK-1000,Pocket Beam,1,12.12,12.12
2867,1,HB-1000,Pocket Beam,2,27.04,54.08
2868,1,HB-1000,Headlamp Pro,3,19.59,58.77
2869,1,HB-1000,Headlamp Lite,1,14.9,14.9
2870,1,CL-1000,Trail Blazer,3,87.24,261.72
2871,1,AC-2000,Headlamp Lite,2,66.1,132.2
2872,1,BK-1000,Headlamp Pro,2,41.35,82.7
2873,1,CL-1000,Headlamp Lite,4,35.15,140.6
2874,1,CL-1000,Trail Blazer,3,36.81,110.43
2875,1,BK-1000,Camp Lantern,2,19.16,38.32
2876,1,FL-2000,Trail Blazer,1,68.18,68.18
2877,1,FL-2000,Headlamp Lite,2,46.23,92.46
2878,1,BK-1000,Headlamp Pro,4,57.29,229.16
2879,1,FL-2000,USB-C Charger,3,76.44,229.32
2880,1,FL-1000,USB-C Charger,2,64.05,128.1
2881,1,HL-1000,Headlamp Lite,3,65.78,197.34
2882,1,AC-1000,Headlamp Pro,3,39.87,119.61
2883,1,HL-1000,Headlamp Pro,2,31.52,63.04
2884,1,FL-1000,Trail Blazer,1,6.01,6.01
2885,1,HB-1000,Headlamp Lite,1,50.64,50.64
2886,1,FL-1000,Trail Blazer,2,8.07,16.14
2887,1,HB-1000,Bike Mount,1,57.83,57.83
2888,1,BK-1000,Camp Lantern,1,63.33,63.33
2889,1,FL-2000,Pocket Beam,3,66.53,199.59
2890,1,AC-1000,Headlamp Lite,4,32.8,131.2
2891,1,BK-1000,Camp Lantern,1,72.59,72.59
2892,1,HL-1000,Battery Pack,4,72.96,291.84
2893,1,FL-2000,Camp Lantern,2,30.07,60.14
2894,1,HL-1000,Headlamp Lite,4,77.48,309.92
2895,1,HB-1000,USB-C Charger,2,64.07,128.14
2896,1,HB-1000,Headlamp Pro,2,5.34,10.68
2897,1,FL-1000,Trail Blazer,3,95.93,287.79
2898,1,CL-1000,USB-C Charger,2,12.38,24.76
2899,1,FL-1000,Headlamp Lite,2,92.58,185.16
2900,1,FL-1000,Bike Mount,2,73.82,147.64
2901,1,AC-2000,Pocket Beam,4,28.86,115.44
2902,1,HL-1000,Battery Pack,1,55.46,55.46
2903,1,BK-1000,Battery Pack,3,85.96,257.88
2904,1,FL-1000,Headlamp Lite,2,50.5,101.0
2905,1,FL-2000,Battery Pack,3,84.93,254.79
2906,1,HB-1000,Bike Mount,2,7.65,15.3
2907,1,BK-1000,Battery Pack,2,30.05,60.1
2908,1,AC-2000,USB-C Charger,3,81.86,245.58
2909,1,AC-2000,Trail Blazer,2,65.45,130.9
2910,1,AC-1000,Camp Lantern,4,91.0,364.0
2911,1,FL-1000,Trail Blazer,2,62.42,124.84
2912,1,CL-1000,Trail Blazer,2,66.14,132.28
2913,1,AC-2000,Headlamp Lite,3,36.65,109.95
2914,1,AC-2000,Camp Lantern,2,14.5,29.0
2915,1,HB-1000,Camp Lantern,4,54.13,216.52
2916,1,BK-1000,Headlamp Pro,2,53.69,107.38
2917,1,AC-2000,Headlamp Pro,3,92.32,276.96
2918,1,BK-1000,Camp Lantern,4,86.0,344.0
2919,1,FL-2000,USB-C Charger,2,5.42,10.84
2920,1,FL-2000,Headlamp Lite,3,57.58,172.74
2921,1,AC-2000,Pocket Beam,3,5.76,17.28
2922,1,AC-1000,Bike Mount,2,11.31,22.62
2923,1,AC-1000,Pocket Beam,3,22.14,66.42
2924,1,FL-1000,USB-C Charger,3,32.11,96.33
2925,1,AC-1000,USB-C Charger,2,79.06,158.12
2926,1,AC-2000,Headlamp Pro,3,64.86,194.58
2927,1,AC-1000,Trail Blazer,2,41.63,83.26
2928,1,FL-1000,Camp Lantern,1,63.25,63.25
2929,1,FL-2000,Camp Lantern,3,54.56,163.68
2930,1,CL-1000,Bike Mount,3,25.0,75.0
2931,1,AC-2000,Pocket Beam,2,40.28,80.56
2932,1,FL-2000,Pocket Beam,4,38.62,154.48
2933,1,HL-1000,Camp Lantern,2,68.41,136.82
2934,1,BK-1000,Battery Pack,1,96.42,96.42
2935,1,HL-1000,Bike Mount,4,95.2,380.8
2936,1,CL-1000,USB-C Charger,4,62.75,251.0
2937,1,HL-1000,Headlamp Pro,4,51.12,204.48
2938,1,AC-2000,Headlamp Lite,1,16.06,16.06
2939,1,BK-1000,Headlamp Lite,4,50.04,200.16
2940,1,AC-2000,Pocket Beam,3,28.15,84.45
2941,1,BK-1000,USB-C Charger,2,40.02,80.04
2942,1,FL-1000,Headlamp Pro,2,19.66,39.32
2943,1,AC-1000,Battery Pack,4,30.54,122.16
2944,1,HB-1000,Pocket Beam,4,53.55,214.2
2945,1,FL-1000,Trail Blazer,3,87.3,261.9
2946,1,AC-1000,Pocket Beam,4,80.42,321.68
2947,1,HB-1000,USB-C Charger,4,34.72,138.88
2948,1,HL-1000,Headlamp Lite,4,39.17,156.68
2949,1,FL-2000,Battery Pack,4,10.82,43.28
2950,1,FL-1000,Bike Mount,1,63.43,63.43
2951,1,CL-1000,Pocket Beam,4,92.59,370.36
2952,1,HL-1000,Battery Pack,3,72.01,216.03
2953,1,HL-1000,Headlamp Pro,2,25.67,51.34
2954,1,HB-1000,Trail Blazer,2,51.72,103.44
2955,1,CL-1000,Headlamp Pro,1,85.65,85.65
2956,1,AC-2000,Bike Mount,4,31.06,124.24
2957,1,AC-1000,Trail Blazer,4,26.86,107.44
2958,1,AC-1000,Battery Pack,2,29.72,59.44
2959,1,HL-1000,Battery Pack,3,7.48,22.44
2960,1,AC-2000,Headlamp Lite,1,49.92,49.92
2961,1,FL-1000,USB-C Charger,3,60.38,181.14
2962,1,BK-1000,USB-C Charger,1,66.82,66.82
2963,1,BK-1000,USB-C Charger,3,87.18,261.54
2964,1,FL-2000,Camp Lantern,1,17.29,17.29
2965,1,HB-1000,Camp Lantern,1,40.91,40.91
2966,1,HL-1000,Pocket Beam,3,9.58,28.74
2967,1,HL-1000,Battery Pack,4,71.38,285.52
2968,1,HL-1000,Trail Blazer,1,71.3,71.3
2969,1,BK-1000,Headlamp Lite,4,31.42,125.68
2970,1,FL-1000,Headlamp Lite,4,27.2,108.8
2971,1,CL-1000,Headlamp Pro,1,51.5,51.5
2972,1,AC-2000,USB-C Charger,1,55.82,55.82
2973,1,AC-2000,USB-C Charger,2,26.04,52.08
2974,1,AC-2000,Bike Mount,1,80.01,80.01
2975,1,HB-1000,Bike Mount,1,44.67,44.67
2976,1,AC-2000,Headlamp Pro,2,5.14,10.28
2977,1,CL-1000,Battery Pack,2,42.5,85.0
2978,1,BK-1000,Pocket Beam,1,42.87,42.87
2979,1,AC-1000,Bike Mount,2,5.94,11.88
2980,1,CL-1000,Trail Blazer,2,61.62,123.24
2981,1,FL-2000,Headlamp Pro,3,18.39,55.17
2982,1,AC-2000,Headlamp Pro,2,33.76,67.52
2983,1,AC-2000,Headlamp Lite,3,23.32,69.96
2984,1,FL-2000,Trail Blazer,1,73.03,73.03
2985,1,HB-1000,Pocket Beam,1,11.1,11.1
2986,1,BK-1000,Headlamp Pro,3,96.07,288.21
2987,1,AC-2000,Headlamp Pro,4,48.55,194.2
2988,1,CL-1000,Headlamp Lite,1,98.55,98.55
2989,1,BK-1000,Trail Blazer,2,39.48,78.96
2990,1,CL-1000,USB-C Charger,4,87.0,348.0
2991,1,AC-2000,Battery Pack,4,65.87,263.48
2992,1,FL-2000,Pocket Beam,1,32.32,32.32
2993,1,CL-1000,USB-C Charger,2,83.77,167.54
2994,1,CL-1000,Trail Blazer,2,58.31,116.62
2995,1,BK-1000,USB-C Charger,1,5.18,5.18
2996,1,HL-1000,Bike Mount,3,62.74,188.22
2997,1,FL-2000,Trail Blazer,1,5.07,5.07
2998,1,FL-1000,Pocket Beam,4,93.77,375.08
2999,1,HL-1000,Bike Mount,3,12.95,38.85
3000,1,AC-1000,Battery Pack,1,27.9,27.9
3001,1,HL-1000,Trail Blazer,1,23.66,23.66
3002,1,BK-1000,Trail Blazer,4,79.98,319.92
3003,1,BK-1000,Camp Lantern,4,96.37,385.48
3004,1,HB-1000,Trail Blazer,2,70.49,140.98
3005,1,FL-2000,Camp Lantern,3,99.54,298.62
3006,1,HB-1000,Trail Blazer,1,55.03,55.03
3007,1,AC-2000,Bike Mount,3,70.96,212.88
3008,1,BK-1000,Bike Mount,1,74.11,74.11
3009,1,HB-1000,Headlamp Lite,3,95.59,286.77
3010,1,FL-2000,Trail Blazer,1,43.37,43.37
3011,1,HB-1000,Camp Lantern,4,24.93,99.72
3012,1,HB-1000,Trail Blazer,1,71.23,71.23
3013,1,BK-1000,Camp Lantern,1,63.91,63.91
3014,1,HB-1000,Trail Blazer,4,29.96,119.84
3015,1,FL-1000,Camp Lantern,1,89.75,89.75
3016,1,AC-1000,USB-C Charger,2,66.52,133.04
3017,1,AC-1000,USB-C Charger,2,28.1,56.2
3018,1,AC-1000,Headlamp Lite,4,68.28,273.12
3019,1,HL-1000,Pocket Beam,1,85.83,85.83
3020,1,FL-1000,Trail Blazer,3,56.83,170.49
3021,1,FL-1000,USB-C Charger,1,95.12,95.12
3022,1,AC-1000,Headlamp Pro,1,69.72,69.72
3023,1,HL-1000,Pocket Beam,3,17.87,53.61
3024,1,AC-2000,Trail Blazer,3,29.44,88.32
